x,y,Country,region_name,SSP1_1p5_Score,SSP1_2p0_Score,SSP1_3p0_Score
-8.75,14.75,Mali,Kayes,1.2054865579956,2.45368858137673,3.0
-8.25,14.75,Mali,Koulikoro,1.56,1.56,1.30716426647563
-7.75,14.75,Mali,Koulikoro,1.56,1.56,1.30716426647563
-7.25,14.75,Mali,Koulikoro,1.56,1.56,1.30716426647563
-6.75,14.75,Mali,Koulikoro,1.56,1.56,1.30716426647563
-6.25,14.75,Mali,S̩gou,1.56,1.56,1.00332916770243
-5.75,14.75,Mali,S̩gou,1.56,1.56,1.00332916770243
-5.25,14.75,Mali,Mopti,1.56,1.56,1.00332916770243
-4.75,14.75,Mali,Mopti,1.56,1.56,1.00332916770243
-4.25,14.75,Mali,Mopti,1.56,0.198599825142605,1.40192745356133
-3.75,14.75,Mali,Mopti,1.56,0.198599825142605,1.40192745356133
-3.25,14.75,Mali,Mopti,1.56,0.198599825142605,1.40192745356133
-2.75,14.75,Mali,Mopti,1.56,0.198599825142605,1.40192745356133
-2.25,14.75,Mali,Mopti,1.56,1.56,2.3105665103168
-1.75,14.75,Mali,Mopti,1.56,1.56,2.3105665103168
-1.25,14.75,Mali,Mopti,1.56,1.56,2.3105665103168
-0.75,14.75,Burkina,Oudalan,1.56,1.92393147049306,3.0
-0.25,14.75,Burkina,Oudalan,1.56,1.40062502316761,3.0
0.25,14.75,Niger,Tillab̩ri,1.56,1.56,1.63878998788886
0.75,14.75,Niger,Tillab̩ri,1.56,1.08565004633522,2.65995701547266
1.25,14.75,Niger,Tillab̩ri,1.56,1.08565004633522,2.65995701547266
1.75,14.75,Niger,Tillab̩ri,1.56,1.56,1.56
2.25,14.75,Niger,Tillab̩ri,1.56,1.56,1.56
2.75,14.75,Niger,Tillab̩ri,1.56,1.56,1.56
3.25,14.75,Niger,Tillab̩ri,1.56,1.56,1.56
3.75,14.75,Niger,Tillab̩ri,1.56,1.56,0.562434299692792
4.25,14.75,Niger,Tahoua,1.56,1.56,0.562434299692792
4.75,14.75,Niger,Tahoua,1.56,1.56,0.562434299692792
5.25,14.75,Niger,Tahoua,1.56,1.56,0.562434299692792
5.75,14.75,Niger,Tahoua,1.56,1.56,1.56
6.25,14.75,Niger,Tahoua,1.56,1.56,1.56
6.75,14.75,Niger,Maradi,1.56,1.56,1.56
7.25,14.75,Niger,Maradi,1.56,1.56,1.56
7.75,14.75,Niger,Zinder,1.56,1.56,1.56
8.25,14.75,Niger,Zinder,1.56,1.56,1.56
8.75,14.75,Niger,Zinder,1.56,1.56,1.56
9.25,14.75,Niger,Zinder,1.56,1.56,1.56
9.75,14.75,Niger,Zinder,1.56,1.56,1.56
10.25,14.75,Niger,Zinder,1.56,1.56,1.56
10.75,14.75,Niger,Zinder,1.56,1.56,1.56
11.25,14.75,Niger,Zinder,1.56,1.56,1.56
11.75,14.75,Niger,Zinder,1.56,1.56,1.56
12.25,14.75,Niger,Diffa,1.56,1.56,1.56
12.75,14.75,Niger,Diffa,1.56,1.56,1.56
13.25,14.75,Niger,Diffa,1.56,1.56,1.56
